GalaxyGalaxy,Acción,34135,50
EmpireDragon,Simulación,25453,91
QuestWarrior,Simulación,24354,69
LegendsLegends,Acción,41303,28
EmpireGalaxy,Acción,58527,4
LegendsLegends,Estrategia,7855,46
WarriorDragon,Estrategia,42097,1
WarriorLegends,Acción,44290,23
WarriorQuest,Estrategia,58518,20
DragonLegends,Simulación,42398,32
EmpireLegends,Simulación,65138,86
QuestDragon,RPG,14778,25
EmpireWarrior,Deportes,20020,4
QuestGalaxy,RPG,27948,92
LegendsGalaxy,Estrategia,15449,1
QuestGalaxy,Simulación,34573,23
GalaxyEmpire,Deportes,21138,81
DragonWarrior,RPG,8086,22
EmpireGalaxy,Acción,16296,78
LegendsEmpire,Aventura,13317,46
EmpireGalaxy,Deportes,61221,23
LegendsWarrior,RPG,47131,20
LegendsGalaxy,Aventura,8525,57
DragonLegends,RPG,40013,80
LegendsLegends,Deportes,46816,89
DragonLegends,Deportes,51217,5
GalaxyGalaxy,Aventura,55335,98
WarriorWarrior,Acción,30144,48
EmpireWarrior,Estrategia,31009,30
GalaxyDragon,Deportes,542,56
DragonQuest,RPG,31380,14
GalaxyLegends,Acción,32317,100
WarriorQuest,Simulación,64521,87
GalaxyQuest,Aventura,34233,61
GalaxyLegends,Simulación,58875,73
WarriorQuest,Estrategia,41905,24
EmpireWarrior,Aventura,58045,95
DragonLegends,Simulación,36232,66
QuestWarrior,Aventura,41644,26
GalaxyDragon,Acción,61030,79
QuestLegends,Estrategia,54720,31
DragonQuest,Estrategia,60433,30
QuestGalaxy,Acción,67820,39
QuestWarrior,Aventura,26633,57
QuestWarrior,Deportes,56666,0
GalaxyQuest,Estrategia,45898,50
DragonEmpire,Aventura,6704,3
QuestWarrior,Acción,7525,56
GalaxyLegends,Aventura,32112,67
EmpireWarrior,Deportes,16064,96
GalaxyWarrior,Simulación,54917,1
QuestGalaxy,Simulación,43462,21
DragonLegends,Acción,41119,56
EmpireQuest,Deportes,11517,22
EmpireDragon,Deportes,29839,68
WarriorQuest,Deportes,15516,42
LegendsEmpire,Deportes,39288,94
DragonQuest,Acción,49234,74
QuestGalaxy,Estrategia,63071,5
GalaxyEmpire,Aventura,55423,86
EmpireLegends,Simulación,2427,85
EmpireDragon,Acción,22003,86
LegendsQuest,Deportes,59055,80
LegendsGalaxy,Acción,24972,2
GalaxyGalaxy,Acción,9425,75
WarriorDragon,Acción,57338,37
LegendsQuest,Acción,14590,16
DragonLegends,Estrategia,2074,11
WarriorGalaxy,Acción,44724,13
GalaxyQuest,Acción,51098,64
WarriorGalaxy,Simulación,17768,53
EmpireEmpire,Aventura,40479,29
GalaxyLegends,Acción,7547,12
QuestLegends,Acción,39258,37
WarriorDragon,Simulación,35108,87
QuestWarrior,Estrategia,41974,34
GalaxyDragon,Estrategia,5873,59
GalaxyLegends,Acción,8582,69
EmpireEmpire,RPG,48058,23
DragonDragon,Aventura,53223,7
EmpireQuest,Simulación,27520,55
WarriorWarrior,RPG,13437,21
WarriorWarrior,Aventura,44437,6
LegendsQuest,RPG,15072,42
WarriorWarrior,Simulación,33209,79
DragonWarrior,Simulación,54190,21
EmpireLegends,Deportes,69364,79
GalaxyWarrior,Simulación,51247,22
GalaxyWarrior,Estrategia,20731,9
QuestLegends,Estrategia,51127,95
QuestGalaxy,Aventura,26407,7
WarriorGalaxy,Estrategia,46384,49
EmpireGalaxy,Aventura,64,41
EmpireLegends,Deportes,18562,8
EmpireGalaxy,Estrategia,64770,97
GalaxyEmpire,RPG,32115,12
GalaxyEmpire,Simulación,20260,91
GalaxyWarrior,RPG,28076,59
QuestQuest,Estrategia,39085,93
EmpireGalaxy,Acción,52268,80
LegendsQuest,Estrategia,23220,77
QuestEmpire,Simulación,43676,61
GalaxyEmpire,Acción,28751,41
EmpireDragon,Acción,5284,30
LegendsEmpire,Acción,22632,99
QuestQuest,RPG,30233,60
EmpireWarrior,Simulación,51705,3
GalaxyLegends,Simulación,5453,70
LegendsDragon,RPG,66536,88
DragonEmpire,Acción,4269,72
QuestWarrior,Acción,38891,28
WarriorDragon,Deportes,51825,85
WarriorQuest,Estrategia,47041,14
EmpireDragon,Estrategia,61775,60
GalaxyDragon,Aventura,37409,78
DragonEmpire,Aventura,27321,57
DragonLegends,Aventura,51811,7
GalaxyEmpire,Estrategia,11858,75
WarriorGalaxy,RPG,43207,2
DragonQuest,Acción,57692,80
GalaxyQuest,Aventura,38146,14
EmpireQuest,Deportes,27988,43
QuestGalaxy,Acción,45216,70
GalaxyEmpire,Acción,5483,85
GalaxyEmpire,Deportes,54359,62
DragonDragon,Aventura,57393,29
QuestQuest,Deportes,5107,58
EmpireEmpire,RPG,69028,82
QuestDragon,Aventura,16753,68
DragonQuest,Deportes,64958,50
EmpireLegends,Deportes,19829,58
WarriorEmpire,Acción,20652,62
GalaxyLegends,Estrategia,13976,63
QuestWarrior,Aventura,44150,52
QuestGalaxy,Estrategia,583,96
EmpireQuest,Simulación,37216,45
EmpireLegends,Estrategia,39632,33
QuestWarrior,Acción,46803,94
QuestWarrior,Deportes,20619,66
LegendsEmpire,Deportes,24920,32
DragonWarrior,RPG,13950,11
QuestQuest,Deportes,40861,37
EmpireEmpire,Simulación,34531,59
LegendsDragon,Aventura,33609,12
LegendsEmpire,Estrategia,58225,57
EmpireDragon,RPG,39735,19
WarriorGalaxy,Acción,42022,27
LegendsLegends,Estrategia,16634,50
LegendsLegends,RPG,41424,83
EmpireDragon,Acción,31816,59
DragonWarrior,RPG,44013,39
EmpireWarrior,Aventura,14265,84
QuestEmpire,Aventura,3168,91
GalaxyLegends,Estrategia,55536,85
DragonEmpire,Estrategia,50457,99
EmpireWarrior,Simulación,45298,46
DragonGalaxy,Simulación,2575,80
GalaxyEmpire,RPG,39230,49
QuestQuest,Acción,54341,27
WarriorDragon,Simulación,22753,73
GalaxyLegends,Aventura,62668,11
WarriorLegends,RPG,30017,31
DragonDragon,Acción,38529,75
GalaxyDragon,Estrategia,69691,22
QuestWarrior,Acción,21519,24
WarriorQuest,Acción,68181,62
QuestGalaxy,Aventura,25751,40
DragonQuest,Estrategia,55647,35
QuestLegends,RPG,8512,79
QuestQuest,Acción,35315,19
DragonDragon,Estrategia,27328,80
LegendsWarrior,Estrategia,40166,13
LegendsGalaxy,Deportes,36705,90
LegendsWarrior,Simulación,15192,36
LegendsQuest,Simulación,54992,25
QuestLegends,Estrategia,40966,63
GalaxyDragon,Aventura,9062,95
QuestEmpire,Acción,21774,63
LegendsLegends,Simulación,33653,27
QuestLegends,Simulación,54651,43
LegendsGalaxy,Estrategia,51739,47
EmpireQuest,Deportes,24600,12
LegendsQuest,Deportes,59466,61
WarriorEmpire,Acción,52707,96
DragonWarrior,Estrategia,61321,59
DragonLegends,Estrategia,33824,56
GalaxyDragon,Estrategia,69711,32
LegendsQuest,Deportes,15817,6
GalaxyDragon,Simulación,25757,85
WarriorDragon,Deportes,34207,76
EmpireWarrior,Acción,65181,40
EmpireGalaxy,Aventura,67280,46
QuestGalaxy,RPG,125,5
DragonQuest,Simulación,41765,73
WarriorGalaxy,Acción,26646,38
DragonDragon,Simulación,17927,84
EmpireGalaxy,Deportes,12370,100
DragonEmpire,Deportes,12739,14
LegendsWarrior,Simulación,57136,45
LegendsDragon,Estrategia,65373,87
GalaxyLegends,Acción,6356,84
QuestEmpire,Acción,21737,55
GalaxyDragon,Acción,5330,65
GalaxyLegends,Simulación,65469,79
WarriorGalaxy,RPG,38570,39
DragonWarrior,Acción,43510,73
QuestDragon,Acción,33401,51
LegendsWarrior,RPG,10809,45
LegendsLegends,Aventura,6284,92
EmpireDragon,Deportes,34720,58
EmpireLegends,Simulación,12700,37
LegendsWarrior,Simulación,57582,87
EmpireEmpire,Aventura,34929,42
EmpireLegends,Deportes,30014,41
GalaxyQuest,Simulación,42889,38
DragonGalaxy,RPG,42583,74
GalaxyGalaxy,RPG,39089,4
GalaxyEmpire,Deportes,22340,98
LegendsEmpire,Aventura,2497,20
QuestLegends,Aventura,60642,17
GalaxyQuest,Deportes,13120,22
GalaxyGalaxy,RPG,4001,100
EmpireEmpire,Estrategia,21355,43
EmpireEmpire,Deportes,26747,5
LegendsQuest,Deportes,55072,33
EmpireLegends,Estrategia,62101,81
LegendsGalaxy,Aventura,25289,89
LegendsGalaxy,Deportes,9888,26
EmpireQuest,Deportes,3630,25
QuestWarrior,RPG,57445,100
GalaxyQuest,Aventura,49903,5
GalaxyWarrior,Simulación,16510,38
WarriorGalaxy,Simulación,11494,18
DragonDragon,Estrategia,53225,16
WarriorDragon,RPG,22857,90
EmpireGalaxy,Aventura,15987,74
EmpireWarrior,Deportes,68912,45
GalaxyLegends,Simulación,29627,28
LegendsGalaxy,Deportes,40302,95
LegendsDragon,Simulación,38571,20
QuestDragon,Deportes,54965,11
GalaxyEmpire,Simulación,55921,71
WarriorQuest,Deportes,56580,28
EmpireWarrior,Simulación,16151,60
QuestWarrior,Aventura,11204,74
WarriorGalaxy,Simulación,15949,96
LegendsQuest,Estrategia,59454,74
WarriorQuest,Aventura,60718,74
GalaxyLegends,Simulación,44552,59
DragonDragon,RPG,25071,87
WarriorGalaxy,Deportes,43264,0
GalaxyQuest,Simulación,20293,19
WarriorDragon,Deportes,11200,0
WarriorEmpire,RPG,13307,59
QuestQuest,Acción,36339,14
DragonEmpire,Estrategia,62872,56
DragonQuest,Simulación,29183,86
QuestQuest,Acción,66771,14
WarriorDragon,Simulación,3600,93
QuestEmpire,Acción,67134,37
DragonEmpire,Acción,28216,40
QuestDragon,RPG,14129,93
GalaxyLegends,Aventura,37716,6
LegendsWarrior,Estrategia,42959,65
DragonEmpire,Acción,38171,71
QuestDragon,Deportes,35891,95
LegendsEmpire,Deportes,53744,22
DragonDragon,RPG,37958,12
EmpireLegends,Deportes,65155,76
QuestEmpire,Acción,28617,69
LegendsEmpire,Aventura,3576,97
QuestQuest,Estrategia,39340,49
GalaxyLegends,Deportes,29001,22
GalaxyLegends,Acción,67575,63
WarriorDragon,RPG,4734,10
LegendsDragon,RPG,21792,26
DragonGalaxy,Simulación,60204,54
LegendsWarrior,Acción,2741,11
GalaxyGalaxy,Deportes,56670,57
GalaxyEmpire,Acción,12726,96
WarriorEmpire,Deportes,33941,5
LegendsEmpire,Deportes,33916,44
GalaxyDragon,Acción,68205,25
EmpireGalaxy,Acción,16910,85
LegendsLegends,Estrategia,4212,58
QuestLegends,RPG,37623,66
GalaxyDragon,Estrategia,13916,44
QuestQuest,Simulación,23368,19
QuestWarrior,Deportes,36976,85
EmpireDragon,Acción,31978,42
LegendsDragon,Deportes,36372,93
GalaxyDragon,Estrategia,21766,88
GalaxyDragon,Estrategia,21552,41
GalaxyQuest,Acción,21915,34
QuestGalaxy,Estrategia,33972,12
QuestGalaxy,Simulación,25895,69
WarriorEmpire,Aventura,5553,52
EmpireEmpire,Acción,60097,76
EmpireGalaxy,Simulación,18869,67
WarriorGalaxy,RPG,2736,65
DragonLegends,Simulación,9695,85
DragonWarrior,RPG,43826,31
QuestDragon,RPG,12357,0
GalaxyEmpire,Acción,14642,24
LegendsGalaxy,Aventura,35875,34
WarriorDragon,RPG,38077,41
EmpireWarrior,Acción,26714,15
DragonDragon,Acción,8567,37
QuestGalaxy,Deportes,50056,52
LegendsGalaxy,Simulación,12216,74
DragonEmpire,RPG,53451,22
LegendsEmpire,Acción,5502,64
DragonWarrior,Estrategia,69573,74
WarriorDragon,RPG,61297,41
QuestLegends,Estrategia,54613,69
WarriorGalaxy,Deportes,25449,57
GalaxyQuest,Deportes,65092,9
QuestWarrior,Aventura,7890,35
WarriorQuest,Deportes,3304,40
GalaxyWarrior,RPG,9733,1
GalaxyEmpire,Simulación,39347,71
GalaxyLegends,Deportes,42340,99
GalaxyWarrior,RPG,39859,34
GalaxyDragon,RPG,52987,64
EmpireDragon,Acción,61156,85
DragonLegends,Acción,43481,100
EmpireDragon,Deportes,35472,37
DragonWarrior,Estrategia,60693,60
DragonLegends,Deportes,9461,51
EmpireWarrior,RPG,13021,82
DragonEmpire,Aventura,53933,53
QuestQuest,Aventura,15737,84
EmpireGalaxy,Simulación,14804,53
LegendsDragon,Deportes,3482,40
GalaxyEmpire,RPG,39541,28
DragonLegends,Deportes,66366,41
EmpireQuest,Estrategia,4168,90
QuestDragon,Acción,29557,38
QuestLegends,Deportes,18429,79
EmpireWarrior,Aventura,26202,85
WarriorGalaxy,RPG,11485,58
LegendsDragon,Simulación,27115,65
DragonWarrior,Aventura,51284,88
GalaxyWarrior,RPG,25869,16
LegendsLegends,Deportes,68872,23
GalaxyDragon,Estrategia,59716,53
DragonDragon,RPG,52182,33
LegendsWarrior,Estrategia,59551,85
LegendsQuest,Simulación,41018,1
GalaxyWarrior,Aventura,39854,27
DragonGalaxy,Acción,5523,27
GalaxyEmpire,Simulación,67909,40
WarriorQuest,Simulación,68262,25
QuestDragon,Deportes,61245,68
LegendsGalaxy,Simulación,63352,97
LegendsWarrior,Acción,44715,5
LegendsLegends,RPG,23624,8
EmpireEmpire,RPG,69812,23
QuestGalaxy,Simulación,60825,42
WarriorLegends,Aventura,31844,5
EmpireQuest,Aventura,12983,2
LegendsGalaxy,Aventura,15012,79
DragonQuest,Estrategia,68096,78
WarriorGalaxy,Deportes,61096,66
DragonQuest,RPG,31197,83
QuestGalaxy,Aventura,31714,62
GalaxyEmpire,Estrategia,24228,37
LegendsLegends,Acción,36327,13
EmpireWarrior,Simulación,64565,63
DragonLegends,Aventura,36189,14
LegendsGalaxy,Simulación,56317,29
GalaxyGalaxy,Simulación,5076,39
QuestEmpire,RPG,25829,47
WarriorQuest,Simulación,48474,58
DragonQuest,Aventura,21306,43
WarriorDragon,Deportes,40979,3
DragonEmpire,Simulación,62573,89
QuestQuest,RPG,40803,40
WarriorDragon,Estrategia,10893,40
WarriorDragon,Estrategia,16084,50
EmpireWarrior,Deportes,43391,91
EmpireDragon,Simulación,60291,100
DragonDragon,Aventura,61649,31
EmpireEmpire,Simulación,20490,40
QuestEmpire,Simulación,4114,99
LegendsQuest,Simulación,46322,78
GalaxyQuest,Estrategia,61621,63
QuestGalaxy,Simulación,8723,37
QuestGalaxy,Aventura,63418,1
GalaxyEmpire,Estrategia,64260,14
DragonEmpire,Estrategia,25340,13
GalaxyGalaxy,Aventura,28632,43
GalaxyQuest,Simulación,17154,45
EmpireQuest,Estrategia,58842,49
QuestQuest,RPG,46487,91
EmpireQuest,RPG,38260,56
LegendsEmpire,RPG,30227,0
EmpireLegends,Estrategia,66198,60
QuestDragon,Estrategia,23847,91
DragonLegends,Deportes,20018,32
LegendsWarrior,Simulación,41430,63
WarriorDragon,Acción,4921,93
DragonQuest,Deportes,29976,93
DragonLegends,Aventura,44999,2
GalaxyGalaxy,Acción,57804,61
WarriorQuest,RPG,23391,24
QuestWarrior,RPG,19118,11
LegendsGalaxy,Aventura,55963,87
LegendsGalaxy,RPG,63238,42
WarriorQuest,Deportes,53209,81
WarriorLegends,Deportes,14623,30
LegendsLegends,RPG,49999,29
EmpireEmpire,Estrategia,52280,40
LegendsLegends,Estrategia,16855,12
GalaxyGalaxy,Aventura,65281,25
DragonQuest,Acción,24479,66
DragonGalaxy,Aventura,8790,36
EmpireWarrior,Simulación,28393,92
LegendsEmpire,Acción,20160,25
WarriorLegends,Aventura,21826,30
LegendsQuest,Acción,33104,62
QuestEmpire,Simulación,48059,2
LegendsQuest,Aventura,43135,30
DragonWarrior,Acción,8504,26
DragonQuest,Simulación,42690,74
DragonLegends,Simulación,3836,24
DragonDragon,Estrategia,42775,42
QuestEmpire,Deportes,47274,12
GalaxyEmpire,Deportes,34110,37
DragonEmpire,Simulación,43181,96
GalaxyQuest,Deportes,19184,49
DragonQuest,Estrategia,64894,77
DragonDragon,Simulación,53030,24
DragonWarrior,Acción,55911,40
EmpireLegends,Simulación,10546,72
EmpireLegends,Deportes,28124,75
EmpireWarrior,Aventura,37319,26
EmpireLegends,Deportes,10447,62
QuestQuest,Estrategia,18782,26
EmpireDragon,Aventura,47691,78
LegendsWarrior,Aventura,64819,84
QuestDragon,Acción,2940,97
DragonDragon,Deportes,49444,100
DragonGalaxy,Simulación,48155,46
GalaxyGalaxy,Acción,31562,84
GalaxyDragon,Estrategia,65594,28
DragonQuest,Aventura,45813,99
WarriorGalaxy,RPG,17915,74
WarriorQuest,Acción,56841,46
DragonWarrior,Acción,31484,31
DragonGalaxy,Deportes,58316,36
LegendsQuest,RPG,59054,59
QuestEmpire,RPG,68378,65
LegendsQuest,Acción,15939,63
WarriorQuest,Aventura,32954,51
GalaxyDragon,Simulación,14171,63
GalaxyDragon,Aventura,52274,39
WarriorEmpire,Deportes,33215,16
GalaxyEmpire,Estrategia,33731,12
DragonLegends,RPG,51132,24
QuestQuest,Aventura,31650,67
QuestEmpire,Deportes,23987,81
WarriorWarrior,Simulación,26912,5
WarriorDragon,Estrategia,15029,16
GalaxyQuest,Simulación,33111,72
EmpireEmpire,Deportes,17243,22
WarriorGalaxy,Acción,21309,84
GalaxyGalaxy,Estrategia,7831,45
QuestDragon,Aventura,60904,13
GalaxyDragon,RPG,61747,35
EmpireEmpire,Simulación,492,85
WarriorLegends,RPG,30031,93
GalaxyLegends,Estrategia,37395,49
QuestQuest,Simulación,25821,57
WarriorWarrior,Simulación,16862,90
QuestWarrior,Acción,11279,57
QuestQuest,Aventura,5278,91
LegendsEmpire,Estrategia,5339,43
DragonWarrior,Simulación,1057,54
QuestGalaxy,Simulación,66902,81
EmpireLegends,Estrategia,3150,30
EmpireLegends,Acción,19577,35
WarriorWarrior,Acción,38193,94
QuestGalaxy,Acción,62586,65
LegendsGalaxy,Estrategia,9681,53
EmpireDragon,Deportes,21614,42
QuestGalaxy,Simulación,3673,59
QuestDragon,Estrategia,9797,60
GalaxyGalaxy,Simulación,41240,60
DragonQuest,Aventura,51938,15
DragonLegends,Acción,65735,81
DragonWarrior,Estrategia,17634,46
DragonQuest,Deportes,49815,39
QuestEmpire,Aventura,21072,56
QuestWarrior,Simulación,26415,73
QuestEmpire,Deportes,24072,12
WarriorWarrior,RPG,67368,90
EmpireWarrior,Estrategia,41532,11
EmpireQuest,Deportes,61362,68
GalaxyDragon,Deportes,26294,91
EmpireQuest,Aventura,30295,12
GalaxyQuest,Acción,69651,30
WarriorLegends,Estrategia,2282,44
QuestEmpire,Aventura,9876,94
EmpireLegends,Estrategia,25428,49
EmpireWarrior,Simulación,36943,52
EmpireDragon,Deportes,51453,43
LegendsDragon,Simulación,24907,62
QuestEmpire,Acción,63875,38
QuestEmpire,Estrategia,40864,13
WarriorGalaxy,Simulación,32553,52
QuestLegends,Estrategia,414,64
LegendsQuest,Aventura,57641,21
WarriorGalaxy,Acción,27102,57
QuestEmpire,Deportes,26601,98
EmpireGalaxy,RPG,25268,0
QuestQuest,RPG,58304,13
DragonWarrior,Deportes,1979,64
DragonGalaxy,Aventura,28679,18
EmpireQuest,Aventura,60309,23
QuestLegends,Simulación,12853,46
GalaxyEmpire,Simulación,51824,43
EmpireDragon,RPG,25152,2
QuestDragon,Deportes,47507,62
WarriorGalaxy,RPG,62206,76
DragonQuest,Deportes,24480,51
DragonWarrior,Simulación,60848,58
WarriorDragon,Estrategia,52689,75
LegendsGalaxy,Estrategia,36114,78
GalaxyDragon,Acción,25731,85
WarriorGalaxy,Estrategia,35580,15
EmpireGalaxy,RPG,36429,32
LegendsEmpire,Estrategia,5791,76
DragonQuest,Deportes,57946,59
LegendsLegends,Acción,47587,71
EmpireDragon,Simulación,46554,62
EmpireLegends,Simulación,30602,26
EmpireLegends,Aventura,35506,76
DragonDragon,RPG,5603,47
LegendsEmpire,Deportes,67650,82
DragonGalaxy,Deportes,2456,22
DragonGalaxy,Simulación,8564,100
QuestGalaxy,Deportes,23209,97
QuestWarrior,RPG,15816,31
DragonLegends,Simulación,25660,22
EmpireGalaxy,Estrategia,29141,89
DragonQuest,RPG,3558,84
LegendsEmpire,Acción,15838,19
LegendsEmpire,Acción,3446,26
DragonQuest,Acción,58215,6
LegendsWarrior,RPG,17442,92
LegendsEmpire,Aventura,39311,94
GalaxyEmpire,Aventura,58732,19
LegendsWarrior,Acción,33421,76
DragonEmpire,Estrategia,2045,10
LegendsWarrior,Estrategia,29845,25
GalaxyLegends,Deportes,10898,0
GalaxyLegends,Simulación,28933,63
EmpireLegends,Aventura,54360,9
EmpireLegends,Aventura,48363,19
DragonGalaxy,Aventura,1842,80
EmpireGalaxy,Acción,63901,48
WarriorLegends,Aventura,49226,4
WarriorWarrior,Estrategia,64422,1
LegendsDragon,Aventura,59435,38
GalaxyQuest,Estrategia,38797,85
GalaxyGalaxy,Acción,1681,24
EmpireWarrior,Estrategia,33586,50
GalaxyGalaxy,Acción,26591,70
GalaxyGalaxy,Simulación,20726,39
DragonEmpire,Aventura,22422,74
WarriorEmpire,Deportes,38145,24
EmpireLegends,Deportes,22987,7
LegendsWarrior,Estrategia,1184,57
GalaxyDragon,Deportes,51681,94
QuestDragon,Estrategia,67786,98
WarriorEmpire,Acción,61359,79
DragonQuest,Acción,23782,93
EmpireWarrior,RPG,24931,25
QuestEmpire,Acción,57942,22
GalaxyLegends,RPG,33458,78
DragonDragon,Aventura,62927,91
GalaxyGalaxy,Simulación,16271,6
DragonLegends,Estrategia,2003,15
EmpireDragon,RPG,37123,22
GalaxyGalaxy,Estrategia,68905,99
QuestGalaxy,Estrategia,11220,93
WarriorLegends,Estrategia,60857,62
WarriorGalaxy,Acción,36563,26
QuestEmpire,Aventura,37264,60
QuestDragon,RPG,6835,89
WarriorDragon,Aventura,26719,10
WarriorEmpire,Acción,1116,90
WarriorEmpire,Deportes,3984,28
WarriorDragon,Estrategia,7265,59
EmpireLegends,Acción,14447,62
EmpireEmpire,Simulación,31079,85
LegendsWarrior,Simulación,62254,53
WarriorEmpire,Estrategia,67258,65
EmpireEmpire,Deportes,67393,99
WarriorDragon,Acción,17324,17
EmpireLegends,Estrategia,19050,94
GalaxyDragon,Deportes,3077,76
EmpireQuest,RPG,32625,92
QuestWarrior,Estrategia,11770,76
GalaxyQuest,RPG,42910,1
LegendsLegends,Aventura,34228,78
GalaxyLegends,Simulación,18244,21
WarriorQuest,Deportes,18624,25
GalaxyDragon,Aventura,56864,62
WarriorGalaxy,Aventura,58661,77
QuestQuest,Acción,6788,36
GalaxyDragon,Estrategia,62104,83
GalaxyWarrior,Acción,17950,97
QuestLegends,Simulación,33294,14
DragonDragon,Acción,9370,99
QuestEmpire,Deportes,28210,42
GalaxyDragon,Estrategia,40633,17
EmpireEmpire,Acción,47983,5
WarriorWarrior,Deportes,12108,57
WarriorWarrior,Acción,9778,43
LegendsWarrior,Deportes,43393,99
DragonGalaxy,Deportes,51823,87
EmpireEmpire,Estrategia,8956,36
EmpireDragon,Estrategia,56189,70
LegendsWarrior,RPG,23778,12
WarriorQuest,Acción,33191,78
EmpireEmpire,Aventura,43183,75
EmpireWarrior,Aventura,30530,82
WarriorQuest,Aventura,6391,78
QuestGalaxy,Acción,60450,95
LegendsLegends,Aventura,26964,70
WarriorQuest,RPG,23916,91
QuestDragon,Deportes,37299,95
WarriorLegends,RPG,15277,84
QuestEmpire,Acción,14904,34
WarriorDragon,RPG,6521,51
EmpireEmpire,Aventura,1609,56
DragonWarrior,Aventura,4900,99
QuestEmpire,Estrategia,39423,19
LegendsGalaxy,RPG,63132,26
DragonGalaxy,RPG,10746,22
EmpireDragon,Simulación,58095,51
DragonWarrior,Aventura,42586,17
DragonQuest,RPG,2269,91
QuestLegends,Estrategia,46022,71
GalaxyLegends,Simulación,7457,26
GalaxyWarrior,RPG,43906,13
LegendsGalaxy,Simulación,65092,81
LegendsWarrior,Deportes,39161,36
DragonQuest,Simulación,54217,42
DragonDragon,RPG,8797,29
GalaxyEmpire,Deportes,40626,97
QuestQuest,Estrategia,33826,100
EmpireGalaxy,Deportes,30589,58
DragonQuest,RPG,35960,43
DragonGalaxy,Acción,39077,80
QuestLegends,Simulación,9815,21
GalaxyLegends,Estrategia,31452,57
QuestDragon,Deportes,9478,87
EmpireEmpire,Deportes,51176,33
LegendsEmpire,RPG,35948,77
LegendsWarrior,Simulación,54418,86
DragonGalaxy,Simulación,6715,41
WarriorGalaxy,Acción,31624,37
DragonWarrior,RPG,8216,33
LegendsGalaxy,Estrategia,43700,48
DragonGalaxy,Deportes,59170,48
DragonGalaxy,Simulación,36832,97
QuestDragon,Simulación,21448,1
WarriorWarrior,RPG,36766,56
WarriorDragon,Aventura,28203,73
LegendsEmpire,Simulación,14915,65
LegendsQuest,Estrategia,49831,58
DragonQuest,Deportes,9995,9
DragonQuest,Acción,20510,33
WarriorLegends,RPG,10336,10
DragonDragon,Simulación,41523,60
WarriorGalaxy,RPG,15827,49
GalaxyEmpire,Simulación,55233,55
GalaxyWarrior,Estrategia,26143,39
QuestEmpire,Deportes,9576,36
LegendsEmpire,Acción,36984,21
DragonLegends,Simulación,36737,94
DragonLegends,Acción,44624,7
DragonDragon,Acción,17608,3
DragonLegends,Deportes,756,7
EmpireGalaxy,Aventura,66645,94
DragonWarrior,Estrategia,7247,14
WarriorGalaxy,Aventura,18427,38
DragonEmpire,Deportes,13452,11
GalaxyDragon,Estrategia,32730,65
LegendsEmpire,Estrategia,49993,31
WarriorQuest,Deportes,59714,20
DragonQuest,Deportes,20113,48
WarriorQuest,Estrategia,37037,17
GalaxyLegends,Simulación,32993,15
EmpireWarrior,Aventura,54109,75
GalaxyQuest,Deportes,59191,94
EmpireQuest,RPG,62233,90
QuestGalaxy,Deportes,41256,10
WarriorGalaxy,Deportes,30475,48
QuestLegends,Acción,58982,66
GalaxyLegends,Aventura,8448,79
GalaxyGalaxy,Acción,7994,55
GalaxyLegends,Simulación,31992,13
LegendsGalaxy,Deportes,9357,21
LegendsDragon,RPG,46665,22
EmpireLegends,RPG,5035,56
EmpireWarrior,Estrategia,11823,97
DragonQuest,RPG,1930,94
WarriorEmpire,Deportes,55375,24
EmpireGalaxy,Aventura,34947,55
WarriorWarrior,RPG,50259,44
GalaxyGalaxy,Acción,55566,95
DragonGalaxy,Simulación,25311,74
EmpireLegends,Deportes,20705,36
GalaxyDragon,Simulación,39649,23
EmpireGalaxy,Deportes,37002,52
LegendsQuest,Acción,43757,23
QuestEmpire,Deportes,69881,56
EmpireGalaxy,Aventura,22672,30
WarriorDragon,Acción,8252,23
DragonDragon,Deportes,63448,83
GalaxyEmpire,Deportes,27954,88
DragonEmpire,Estrategia,31565,94
DragonQuest,RPG,57574,80
LegendsQuest,Acción,28325,5
EmpireLegends,Deportes,45096,50
EmpireWarrior,Estrategia,49630,35
LegendsDragon,Acción,66647,51
LegendsEmpire,Estrategia,21238,98
LegendsDragon,Aventura,4831,34
EmpireWarrior,Estrategia,48878,79
EmpireWarrior,Estrategia,50067,83
WarriorLegends,Estrategia,27601,67
QuestQuest,RPG,55681,32
WarriorEmpire,Estrategia,3485,29
QuestLegends,Deportes,36222,24
GalaxyDragon,Simulación,22463,31
EmpireLegends,Estrategia,25378,65
QuestEmpire,Deportes,56610,11
QuestGalaxy,Aventura,29428,19
LegendsLegends,Estrategia,63914,64
WarriorEmpire,RPG,48318,85
WarriorDragon,Simulación,65117,69
DragonQuest,Deportes,11031,33
DragonDragon,Acción,3989,46
GalaxyDragon,Aventura,50691,96
GalaxyQuest,RPG,47950,0
LegendsLegends,Estrategia,63074,71
LegendsLegends,Simulación,19073,89
LegendsEmpire,RPG,18700,32
LegendsLegends,RPG,41453,2
QuestEmpire,Simulación,22768,60
EmpireQuest,Simulación,23612,87
EmpireLegends,Deportes,51663,43
DragonQuest,Estrategia,68866,14
EmpireDragon,Estrategia,58751,28
DragonDragon,Deportes,10535,42
WarriorQuest,Aventura,20281,61
WarriorQuest,RPG,20779,93
QuestQuest,RPG,2447,55
